DbId,DatasetName,Order,TvVariableName,TvVariableLabel,HasDependants,IsListed,IsEnabled,DefaultExported,TvVariablePath,TvTags,TvMetadataConfigUrl,TreeviewId,VisibilityGroupId,IsRenderedOnInit,DisableRendering,DisabledReason,Description,Tags
76201,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2050_10p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2050 10th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76301,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2050_50p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2050 median,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76401,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2050_90p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2050 90th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76501,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2080_10p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2080 10th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76601,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2080_50p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2080 median,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76701,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp50_2080_90p,Summer extreme Relative Z-score maximum temperature very high emissions 50 year return period 2080 90th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76801,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2020_10,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2020 10th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
76901,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2020_50,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2020 median,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77001,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2020_90,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2020 90th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77101,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2050_10,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2050 10th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77201,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2050_50,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2050 median,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77301,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2050_90,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2050 90th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77401,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2080_10,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2080 10th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77501,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2080_50,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2080 median,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77601,climatejust_grid_uk_ukcp18,0,z_ar_tasmax_rcp85_rp100_2080_90,Summer extreme Relative Z-score maximum temperature very high emissions 100 year return period 2080 90th percentile,,True,True,0.0,/Summer Extreme Relative Z-score Maximum Temperature/Very High Emissions,,,2,2,False,False,,,
77701,climatejust_grid_uk_ukcp18,0,perimeterepsg27700,Perimeter (EPSG 27700),,False,True,0.0,,,,2,2,False,False,,,
77801,climatejust_grid_uk_ukcp18,0,areaepsg27700,Area (EPSG 27700),,False,True,0.0,,,,2,2,False,False,,,
77901,climatejust_grid_uk_ukcp18,0,SHAPE__Area,SHAPE__Area,,False,True,0.0,,,,2,2,False,False,,,
78001,climatejust_grid_uk_ukcp18,0,st_perimeter(shape),st_perimeter(shape),,False,True,0.0,,,,2,2,False,False,,,
78101,climatejust_lsoas_uk_2011_flood_data,0,objectid,OBJECTID,,False,True,0.0,,,,2,2,False,False,,,
78201,climatejust_lsoas_uk_2011_flood_data,0,lsoa11cd,LSOA Code (2011),,False,True,1.0,,,,2,2,False,False,,,
78301,climatejust_lsoas_uk_2011_flood_data,0,lsoa11nm,LSOA Name (2011),,False,True,1.0,,,,2,2,False,False,,,
78401,climatejust_lsoas_uk_2011_flood_data,0,allpensioner_hh,All pensioner households (%),,True,True,0.0,,,,2,2,False,False,,,
78501,climatejust_lsoas_uk_2011_flood_data,0,arrivalsinuk,Recent arrivals to UK (% people with <1 yr residency coming from outside UK),,True,True,0.0,,,,2,2,False,False,,,
78601,climatejust_lsoas_uk_2011_flood_data,0,caravan_hh,% caravan or other mobile or temporary structures in all households,,True,True,0.0,,,,2,2,False,False,,,
78701,climatejust_lsoas_uk_2011_flood_data,0,carehomesexposedtoflooding,% no. of care homes exposed to flooding,,True,True,0.0,,,,2,2,False,False,,,
78801,climatejust_lsoas_uk_2011_flood_data,0,children_4_11,% children of primary school age (4-11) in the population,,True,True,0.0,,,,2,2,False,False,,,
78901,climatejust_lsoas_uk_2011_flood_data,0,dependentchildren_unemployed_hh,Households with dependent children and no adults in employment (%),,True,True,0.0,,,,2,2,False,False,,,
79001,climatejust_lsoas_uk_2011_flood_data,0,emergencyservicesexposedtoflood,% of emergency services exposed to flooding,,True,True,0.0,,,,2,2,False,False,,,
79101,climatejust_lsoas_uk_2011_flood_data,0,englishproficiency,Level of proficiency in English (%),,True,True,0.0,,,,2,2,False,False,,,
79201,climatejust_lsoas_uk_2011_flood_data,0,gpsexposedtoflooding,% no. of GP surgeries exposed to flooding,,True,True,0.0,,,,2,2,False,False,,,
79301,climatejust_lsoas_uk_2011_flood_data,0,imd_crime,Index of Multiple Deprivation - Crime Score,,True,True,0.0,,,,2,2,False,False,,,
79401,climatejust_lsoas_uk_2011_flood_data,0,incomedeprivationindex,Income deprivation index,,True,True,0.0,,,,2,2,False,False,,,
79501,climatejust_lsoas_uk_2011_flood_data,0,lackofprivatetransport,Lack of private transport (% households with no car or van),,True,True,0.0,,,,2,2,False,False,,,
79601,climatejust_lsoas_uk_2011_flood_data,0,loneparentdependentchildren_hh,% lone-parent households with dependent children,,True,True,0.0,,,,2,2,False,False,,,
79701,climatejust_lsoas_uk_2011_flood_data,0,longtermillness_hh,% households with at least one person with long term limiting illness,,True,True,0.0,,,,2,2,False,False,,,
79801,climatejust_lsoas_uk_2011_flood_data,0,longtermunemployed,Long-term unemployed (% who are LTU or who have never worked),,True,True,0.0,,,,2,2,False,False,,,
79901,climatejust_lsoas_uk_2011_flood_data,0,lowincomeoccupations,Low income occupations (% in routine or semi- routine occupations),,True,True,0.0,,,,2,2,False,False,,,
80001,climatejust_lsoas_uk_2011_flood_data,0,newmigrants,New migrants from outside local area (%),,True,True,0.0,,,,2,2,False,False,,,
80101,climatejust_lsoas_uk_2011_flood_data,0,nfvi,Neighbourhood Flood Vulnerability Index,,True,True,0.0,,,,2,2,False,False,,,
80201,climatejust_lsoas_uk_2011_flood_data,0,nfvi_inabilitytoprepare,Inability to prepare,,True,True,0.0,,,,2,2,False,False,,,
80301,climatejust_lsoas_uk_2011_flood_data,0,nfvi_inabilitytorecover,Inability to recover,,True,True,0.0,,,,2,2,False,False,,,
80401,climatejust_lsoas_uk_2011_flood_data,0,nfvi_inabilitytorespond,Inability to respond,,True,True,0.0,,,,2,2,False,False,,,
80501,climatejust_lsoas_uk_2011_flood_data,0,nfvi_lackofcommunitysupport,Lack of community support,,True,True,0.0,,,,2,2,False,False,,,
80601,climatejust_lsoas_uk_2011_flood_data,0,nfvi_susceptibility,Susceptibility,,True,True,0.0,,,,2,2,False,False,,,
80701,climatejust_lsoas_uk_2011_flood_data,0,peoplelivinginmedicalcare,% people living in medical and care establishments,,True,True,0.0,,,,2,2,False,False,,,
80801,climatejust_lsoas_uk_2011_flood_data,0,peopleover75,Older people (% people over 75 years),,True,True,0.0,,,,2,2,False,False,,,
80901,climatejust_lsoas_uk_2011_flood_data,0,peoplewithillhealth,Disability (% people whose day-to-day activities are limited a lot),,True,True,0.0,,,,2,2,False,False,,,
81001,climatejust_lsoas_uk_2011_flood_data,0,populationdisabled,High levels of disability (% of population who are disabled),,True,True,0.0,,,,2,2,False,False,,,
81101,climatejust_lsoas_uk_2011_flood_data,0,privaterenters_hh,Private renters (% Households),,True,True,0.0,,,,2,2,False,False,,,
81201,climatejust_lsoas_uk_2011_flood_data,0,propsexposedtohistoricalflood,Number of properties within historical flood boundary,,True,True,0.0,,,,2,2,False,False,,,
81301,climatejust_lsoas_uk_2011_flood_data,0,schoolsexposedtoflooding,% no. of schools exposed to flooding,,True,True,0.0,,,,2,2,False,False,,,
81401,climatejust_lsoas_uk_2011_flood_data,0,servicesexposedtoflooding,Vulnerability due to exposure of services to flooding,,True,True,0.0,,,,2,2,False,False,,,
81501,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_2deg_rc_g,River & Coastal  |  Group  |  Future 2050s 2&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
81601,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_2deg_rc_i,River & Coastal  |  Individual  |  Future 2050s 2&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
81701,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_2deg_sw_g,Surface water  |  Group  |  Future 2050s 2&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
81801,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_2deg_sw_i,Surface water  |  Individual  |  Future 2050s 2&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
81901,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_4deg_rc_g,River & Coastal  |  Group  |  Future 2050s 4&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
82001,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_4deg_rc_i,River & Coastal  |  Individual  |  Future 2050s 4&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
82101,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_4deg_sw_g,Surface water  |  Group  |  Future 2050s 4&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
82201,climatejust_lsoas_uk_2011_flood_data,0,sfri_2050s_4deg_sw_i,Surface water  |  Individual  |  Future 2050s 4&deg;C scenario,,True,True,0.0,,,,2,2,False,False,,,
82301,climatejust_lsoas_uk_2011_flood_data,0,sfri_presentday_rc_g,River & Coastal  |  Group  |  Present day,,True,True,0.0,,,,2,2,False,False,,,
82401,climatejust_lsoas_uk_2011_flood_data,0,sfri_presentday_rc_i,River & Coastal  |  Individual  |  Present day,,True,True,0.0,,,,2,2,False,False,,,
82501,climatejust_lsoas_uk_2011_flood_data,0,sfri_presentday_sw_g,Surface water  |  Group  |  Present day,,True,True,0.0,,,,2,2,False,False,,,
82601,climatejust_lsoas_uk_2011_flood_data,0,sfri_presentday_sw_i,Surface water  |  Individual  |  Present day,,True,True,0.0,,,,2,2,False,False,,,
82701,climatejust_lsoas_uk_2011_flood_data,0,singlepensioner_hh,% single-pensioner households,,True,True,0.0,,,,2,2,False,False,,,
82801,climatejust_lsoas_uk_2011_flood_data,0,socialrenters_hh,Social renters (% Households renting from Social or Council landlords),,True,True,0.0,,,,2,2,False,False,,,
82901,climatejust_lsoas_uk_2011_flood_data,0,unemployed,% Unemployed,,True,True,0.0,,,,2,2,False,False,,,
83001,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetoage,Vulnerability due to age,,True,True,0.0,,,,2,2,False,False,,,
83101,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetocrime,Vulnerability due to crime,,True,True,0.0,,,,2,2,False,False,,,
83201,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetohealth,Vulnerability due to health,,True,True,0.0,,,,2,2,False,False,,,
83301,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetohousing,Vulnerability due to housing characteristics,,True,True,0.0,,,,2,2,False,False,,,
83401,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetoincome,Vulnerability due to income,,True,True,0.0,,,,2,2,False,False,,,
83501,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetoinfo,Vulnerability due to issues of information use,,True,True,0.0,,,,2,2,False,False,,,
83601,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetoknowledge,Vulnerability due to lack of local knowledge,,True,True,0.0,,,,2,2,False,False,,,
83701,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetophysmobility,Vulnerability due to lack of physical mobility,,True,True,0.0,,,,2,2,False,False,,,
83801,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetosocialnetwork,Vulnerability due to lack of social networks,,True,True,0.0,,,,2,2,False,False,,,
83901,climatejust_lsoas_uk_2011_flood_data,0,vulnerabilityduetopropertytenur,Vulnerability due to property tenure,,True,True,0.0,,,,2,2,False,False,,,
84001,climatejust_lsoas_uk_2011_flood_data,0,youngchildren,Young children (% people under 5 years),,True,True,0.0,,,,2,2,False,False,,,
84101,climatejust_lsoas_uk_2011_flood_data,0,perimeterepsg27700,Perimeter (EPSG 27700),,False,True,0.0,,,,2,2,False,False,,,
84201,climatejust_lsoas_uk_2011_flood_data,0,areaepsg27700,Area (EPSG 27700),,False,True,0.0,,,,2,2,False,False,,,
84301,climatejust_lsoas_uk_2011_flood_data,0,SHAPE__Area,SHAPE__Area,,False,True,0.0,,,,2,2,False,False,,,
84401,climatejust_lsoas_uk_2011_flood_data,0,st_perimeter(shape),st_perimeter(shape),,False,True,0.0,,,,2,2,False,False,,,
84501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,objectid,OBJECTID,,False,True,0.0,,,,2,2,False,False,,,
84601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lsoa11cd,LSOA Code (2011) (V3),,False,True,1.0,,,,2,2,False,False,,,
84701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lsoa11nm,LSOA Name (2011) (V3),,False,True,1.0,,,,2,2,False,False,,,
84801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,sensitivityssfvi,Sensitivity Index,,True,True,0.0,,,,2,2,False,False,,,
84901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,inabilitytopreparessfvi,Inability to Prepare Index,,True,True,0.0,,,,2,2,False,False,,,
85001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,inabilitytorespondssfvi,Inability to Respond Index,,True,True,0.0,,,,2,2,False,False,,,
85101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,inabilitytorecoverssfvi,Inability to Recover Index,,True,True,0.0,,,,2,2,False,False,,,
85201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,enhancedexposuressfvi,Enhanced Exposure Index,,True,True,0.0,,,,2,2,False,False,,,
85301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,ssfvi,Socio-Spatial Flood Vulnerability Index,,True,True,0.0,,,,2,2,False,False,,,
85401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,population,Population ,,True,True,0.0,,,,2,2,False,False,,,
85501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,populationexposed,Population Exposed (Count),,True,True,0.0,,,,2,2,False,False,,,
85601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,exposedpopdefended,Exposed Population Defended (Count),,True,True,0.0,,,,2,2,False,False,,,
85701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,exposedpopundefended,Exposed Population Undefended (Count),,True,True,0.0,,,,2,2,False,False,,,
85801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zpopulationexposed,Population Exposed (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
85901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zexposedpopundefended,Exposed Population Undefended (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
86001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zdisadvantageexposed,"Disadvantage (all potentially exposed, Z-Score)",,True,True,0.0,,,,2,2,False,False,,,
86101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zdisadvantageundefended,"Disadvantage (all potentially undefended, Z-Score)",,True,True,0.0,,,,2,2,False,False,,,
86201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,youngchildren,Young children (% people under 5 years),,True,True,0.0,,,,2,2,False,False,,,
86301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,peopleover75,Older people (% people over 75 years),,True,True,0.0,,,,2,2,False,False,,,
86401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,emergencyhospitaladmiss,Rate of emergency admission to hospital,,True,True,0.0,,,,2,2,False,False,,,
86501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,disabilityandillhealth,Comparative illness and disability ratio,,True,True,0.0,,,,2,2,False,False,,,
86601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,moodanxietydisorders,Mood and Anxiety Disorder Indicator,,True,True,0.0,,,,2,2,False,False,,,
86701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,medicalcareresidents,Medical and Care Residents (Score),,True,True,0.0,,,,2,2,False,False,,,
86801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zyoungchildren,Young children (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
86901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zpeopleover75,Older people (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
87001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zemergencyhospitaladmiss,Rate of emergency admission to hospital (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
87101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zdisabilityandillhealth,Comparative illness and disability ratio (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
87201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zmoodanxietydisorders,Mood and Anxiety Disorder Indicator (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
87301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zmedicalcareresidents,Employment deprived people in an area (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
87401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,agevulnerability,Vulnerability due to age,,True,True,0.0,,,,2,2,False,False,,,
87501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,healthvulnerability,Vulnerability due to health,,True,True,0.0,,,,2,2,False,False,,,
87601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,employmentdeprivation,Employment deprived people in an area (% of working population),,True,True,0.0,,,,2,2,False,False,,,
87701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,incomedeprivation,Income deprived people in an area (% of zone population),,True,True,0.0,,,,2,2,False,False,,,
87801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,olderadultincomedeprivation,Income deprived older people in an area (% of people 60 or over),,True,True,0.0,,,,2,2,False,False,,,
87901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,socialrentershh,Social renters (% Households renting from Social or Council landlords),,True,True,0.0,,,,2,2,False,False,,,
88001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,privaterentershh,Private renters (% Households),,True,True,0.0,,,,2,2,False,False,,,
88101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,englishproficiency,Level of proficiency in English (% population),,True,True,0.0,,,,2,2,False,False,,,
88201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,substandardbroadband,Sub-standard Broadband (% premises below the Universal Service Obligation),,True,True,0.0,,,,2,2,False,False,,,
88301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lacksuperfastbroadband,Lack of superfast broadband (% Premises),,True,True,0.0,,,,2,2,False,False,,,
88401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,populationtransience,Population Transience (Residential Mobility Index),,True,True,0.0,,,,2,2,False,False,,,
88501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,directfloodexperience,Number of properties within historical flood boundary,,True,True,0.0,,,,2,2,False,False,,,
88601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,floodwarnings,Flood alert and warning areas (% area not covered),,True,True,0.0,,,,2,2,False,False,,,
88701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_employmentdeprivation,Income deprived people in an area (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
88801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_incomedeprivation,Income deprived people in an area (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
88901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_olderadultincomedeprivation,Income deprived older people in an area (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_socialrenters_hh,Social renters (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_privaterenters_hh,Private renters (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_englishproficiency,Level of proficiency in English (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_substandardbroadband,Sub-standard Broadband (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_lacksuperfastbroadband,Lack of superfast broadband (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_populationtransience,Population Transience (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_directfloodexperience,Number of properties within historical flood boundary (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,z_floodwarnings,Flood alert and warning areas (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
89801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,incomevulnerability,Vulnerability due to income,,True,True,0.0,,,,2,2,False,False,,,
89901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,propertytenurevulnerability,Vulnerability due to property tenure,,True,True,0.0,,,,2,2,False,False,,,
90001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,languagevulnerability,Vulnerability due to issues of information use,,True,True,0.0,,,,2,2,False,False,,,
90101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,internetvulnerability,Vulnerability due to lack of internet access,,True,True,0.0,,,,2,2,False,False,,,
90201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,knowledgefloodvulnerability,Vulnerability due to lack of local knowledge,,True,True,0.0,,,,2,2,False,False,,,
90301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,singlepensionerhouseholds,Single pensioner households (%),,True,True,0.0,,,,2,2,False,False,,,
90401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lackschoolrelatednetworks,Lack of school-related networks (% children not of primary school age),,True,True,0.0,,,,2,2,False,False,,,
90501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lackprivatetransport,Lack of private transport (% households with no car or van),,True,True,0.0,,,,2,2,False,False,,,
90601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,crime,Index of Multiple Deprivation crime score,,True,True,0.0,,,,2,2,False,False,,,
90701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zsinglepensionerhouseholds,Single pensioner households (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
90801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zlackschoolrelatednetworks,Lack of school-related networks (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
90901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zlackprivatetransport,Lack of private transport (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
91001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,socialnetworksvulnerability,Vulnerability due to lack of social networks,,True,True,0.0,,,,2,2,False,False,,,
91101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,mobilityvulnerability,Vulnerability due to lack of physical mobility,,True,True,0.0,,,,2,2,False,False,,,
91201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,crimevulnerability,Vulnerability due to crime,,True,True,0.0,,,,2,2,False,False,,,
91301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,returntimepharmacypublic,Average return travel time to a Pharmacy by public transport (minutes),,True,True,0.0,,,,2,2,False,False,,,
91401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,returntimepharmacyprivate,Average return travel time to a Pharmacy by private transport (minutes),,True,True,0.0,,,,2,2,False,False,,,
91501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,housingtrap,Median price paid for residential properties (Â£),,True,True,0.0,,,,2,2,False,False,,,
91601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zreturntimepharmacypublic,Average return travel time to a Pharmacy by public transport (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
91701,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zreturntimepharmacyprivate,Average return travel time to a Pharmacy by private transport (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
91801,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zhousingtrap,Median price paid for residential properties (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
91901,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,pharmacyaccessvulnerability,Vulnerability due to lack of pharmacy access,,True,True,0.0,,,,2,2,False,False,,,
92001,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,housepricesvulnerability,Vulnerability due to house prices,,True,True,0.0,,,,2,2,False,False,,,
92101,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,urbancover,Built up area (% not greenspace),,True,True,0.0,,,,2,2,False,False,,,
92201,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,lackprivategreenspaceflood,Lack of domestic gardens (% dwellings without gardens),,True,True,0.0,,,,2,2,False,False,,,
92301,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,averagecommunitygreenspace,"Median combined size of parks and public gardens and playing fields within 1,000 m radius (m2)",,True,True,0.0,,,,2,2,False,False,,,
92401,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,caravanortemporarystructures,Caravan or other mobile or temporary structures (% of all households),,True,True,0.0,,,,2,2,False,False,,,
92501,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zurbancover,Built up area (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
92601,climatejust_lsoas_wa_2011_2022_v3_2022_data,0,zlackprivategreenspaceflood,Lack of domestic gardens (Z-Score),,True,True,0.0,,,,2,2,False,False,,,
